order_id,customer_id,product_category,product_name,quantity,unit_price,order_date,region,payment_method
50817,6769,Beauty,Body Lotion,2,180.22,2023-08-24,Europe,Apple Pay
50818,1121,Home & Garden,Toaster,3,234.69,2024-07-31,North America,Google Pay
50819,4985,Clothing,Jeans,5,171.37,2023-04-09,South America,Debit Card
50820,8033,Clothing,Sweater,3,223.24,2023-01-24,Asia,Apple Pay
50821,1594,Books,Biography,4,39.57,2024-08-21,Asia,Apple Pay
50822,1005,Food,Granola,5,79.55,2023-10-21,Oceania,Debit Card
50823,6982,Home & Garden,Toaster,5,137.98,2023-09-27,North America,Credit Card
50824,9751,Food,Pasta,3,52.84,2024-04-25,Africa,PayPal
50825,6649,Clothing,Dress,5,67.18,2024-07-31,Oceania,Credit Card
50826,1808,Beauty,Body Lotion,2,32.17,2024-09-22,Africa,Google Pay
50827,1477,Beauty,Lipstick,4,112.27,2023-09-21,North America,Google Pay
50828,7894,Toys,Educational Game,1,132.43,2024-08-10,Africa,Credit Card
50829,6174,Sports,Bicycle,3,444.1,2024-05-26,South America,Debit Card
50830,1420,Home & Garden,Vacuum Cleaner,5,137.89,2023-01-10,Oceania,Apple Pay
50831,7274,Toys,Doll,2,110.65,2024-03-22,Europe,Google Pay
50832,2771,Sports,Dumbbell Set,5,87.92,2023-09-23,South America,Google Pay
50833,3349,Books,Mystery,1,10.76,2024-01-07,South America,Credit Card
50834,1954,Sports,Bicycle,4,226.12,2023-07-16,South America,PayPal
50835,7117,Beauty,Body Lotion,1,195.62,2024-08-11,Asia,Credit Card
50836,7841,Toys,Doll,2,135.59,2023-03-28,Europe,PayPal
50837,6225,Clothing,Jeans,3,288.95,2023-06-02,Europe,Credit Card
50838,2807,Clothing,T-Shirt,2,64.42,2023-12-31,Asia,Google Pay
50839,8844,Electronics,Monitor,2,913.2,2023-05-15,North America,PayPal
50840,7191,Beauty,Moisturizer,2,42.18,2024-03-31,Europe,Google Pay
50841,9748,Toys,RC Car,2,90.94,2024-05-09,North America,Google Pay
50842,9437,Food,Olive Oil,5,25.98,2024-04-21,Asia,PayPal
50843,3903,Home & Garden,Lamp,4,233.46,2023-05-09,Oceania,Debit Card
50844,2710,Clothing,Jeans,3,248.88,2024-06-07,Asia,Credit Card
50845,6203,Electronics,Wireless Mouse,3,1986.96,2023-08-02,Asia,Google Pay
50846,9463,Electronics,Laptop,1,1425.82,2024-04-26,South America,Debit Card
50847,3383,Home & Garden,Toaster,2,51.52,2024-04-19,Oceania,Debit Card
50848,7146,Toys,RC Car,4,21.44,2024-03-27,Asia,Google Pay
50849,8929,Food,Dark Chocolate,1,55.69,2023-10-25,Asia,Credit Card
50850,6835,Food,Spice Set,5,43.93,2023-05-19,South America,Debit Card
50851,6460,Electronics,Camera,4,373.26,2023-12-26,Asia,Apple Pay
50852,3240,Sports,Swimming Goggles,5,308.99,2023-05-31,North America,Google Pay
50853,6927,Food,Green Tea,3,9.53,2023-02-05,Europe,PayPal
50854,1426,Toys,Educational Game,2,14.73,2024-03-28,Europe,Credit Card
50855,9545,Electronics,Monitor,5,1270.43,2023-05-21,Africa,Google Pay
50856,4254,Sports,Basketball,5,490.61,2024-09-11,Europe,Apple Pay
50857,5483,Electronics,Wireless Mouse,1,1966.87,2024-09-18,Oceania,Credit Card
50858,1579,Beauty,Face Mask,5,146.93,2023-06-01,Oceania,Google Pay
50859,5775,Electronics,Camera,2,1283.39,2024-02-16,North America,Debit Card
50860,8113,Home & Garden,Blender,2,334.69,2023-02-18,Europe,PayPal
50861,1211,Toys,Educational Game,4,73.27,2024-03-08,Europe,Debit Card
50862,3855,Beauty,Moisturizer,2,111.15,2024-01-24,Asia,Google Pay
50863,7916,Books,Novel,3,32.26,2024-02-26,Africa,Apple Pay
50864,8456,Electronics,Laptop,5,1387.56,2024-03-24,Africa,Google Pay
50865,2044,Home & Garden,Vacuum Cleaner,5,284.95,2024-02-25,Oceania,PayPal
50866,2572,Home & Garden,Blender,1,268.47,2023-04-05,Africa,PayPal
50867,9698,Electronics,Laptop,4,530.75,2024-06-08,Europe,PayPal
50868,8757,Books,Biography,3,16.32,2024-05-25,South America,Apple Pay
50869,8577,Books,Self-Help,2,16.5,2023-01-24,Europe,Credit Card
50870,7312,Books,Novel,1,48.12,2024-02-01,Europe,Credit Card
50871,8562,Electronics,Headphones,5,1136.01,2023-12-20,Africa,Credit Card
50872,4596,Books,History,1,19.82,2024-02-23,South America,PayPal
50873,3930,Sports,Basketball,3,325.28,2023-05-17,Europe,Apple Pay
50874,3979,Beauty,Perfume,2,91.35,2024-05-17,Africa,Credit Card
50875,3102,Books,Poetry,4,10.24,2024-01-20,Asia,Debit Card
50876,1593,Food,Green Tea,2,50.9,2023-05-24,North America,Google Pay
50877,3164,Beauty,Lipstick,2,26.4,2024-01-19,South America,PayPal
50878,4244,Food,Coffee Beans,1,51.47,2023-07-03,South America,PayPal
50879,4172,Beauty,Perfume,1,193.1,2024-02-09,Asia,PayPal
50880,3059,Electronics,Wireless Mouse,1,313.28,2024-08-12,Oceania,Google Pay
50881,4836,Food,Dark Chocolate,1,22.24,2023-03-21,Europe,Apple Pay
50882,2516,Home & Garden,Toaster,1,183.94,2024-09-08,Asia,Debit Card
50883,9922,Toys,Doll,4,55.23,2023-07-21,Asia,PayPal
50884,2283,Home & Garden,Lamp,2,331.2,2024-01-07,Africa,Credit Card
50885,2999,Clothing,T-Shirt,1,153.71,2023-01-15,Africa,Google Pay
50886,5768,Sports,Tennis Racket,2,338.4,2024-01-01,South America,Apple Pay
50887,3891,Food,Granola,3,10.03,2024-05-04,North America,Credit Card
50888,8599,Clothing,Jeans,5,221.59,2024-07-26,Europe,Credit Card
50889,1379,Electronics,Wireless Mouse,1,697.04,2023-12-29,Oceania,Credit Card
50890,2844,Electronics,Tablet,2,1714.92,2023-06-13,Africa,Debit Card
50891,9685,Beauty,Body Lotion,4,16.3,2024-05-27,Oceania,Google Pay
50892,6092,Books,Cookbook,1,23.26,2023-08-18,South America,Apple Pay
50893,6067,Sports,Dumbbell Set,4,472.6,2024-03-25,Africa,Debit Card
50894,1075,Clothing,Jeans,4,255.36,2024-08-01,Oceania,Apple Pay
50895,5282,Beauty,Nail Polish,5,169.31,2024-03-28,Europe,Google Pay
50896,4850,Books,Poetry,3,43.43,2023-02-05,Asia,PayPal
50897,6509,Beauty,Eye Cream,3,69.28,2024-09-23,Asia,Credit Card
50898,4991,Food,Granola,1,62.1,2023-03-06,Africa,Apple Pay
50899,4432,Toys,Puzzle,4,52.88,2024-06-18,North America,Credit Card
50900,5119,Toys,RC Car,1,41.76,2023-05-19,North America,Credit Card
50901,5069,Books,History,2,34.99,2024-04-08,South America,PayPal
50902,5191,Sports,Bicycle,2,91.54,2024-06-20,Africa,PayPal
50903,4873,Clothing,Dress,1,294.22,2024-06-20,Africa,PayPal
50904,2042,Sports,Swimming Goggles,1,219.96,2023-12-02,South America,Debit Card
50905,7479,Books,Mystery,3,35.49,2023-03-23,Oceania,Apple Pay
50906,9971,Clothing,T-Shirt,4,115.31,2023-06-06,South America,Credit Card
50907,5636,Beauty,Lipstick,3,81.52,2024-02-15,South America,Google Pay
50908,2876,Food,Organic Honey,3,64.21,2023-07-30,South America,PayPal
50909,2013,Clothing,Jeans,1,299.71,2023-03-13,Oceania,Apple Pay
50910,9564,Toys,Doll,3,37.7,2024-04-07,Asia,Debit Card
50911,6688,Food,Granola,4,46.3,2024-01-06,Oceania,Apple Pay
50912,2719,Food,Dark Chocolate,2,49.17,2023-11-27,Europe,Debit Card
50913,5081,Toys,RC Car,5,148.42,2023-07-17,Africa,PayPal
50914,5683,Books,Novel,4,45.93,2024-03-04,Africa,Debit Card
50915,2482,Beauty,Lipstick,1,184.07,2023-10-28,Africa,Debit Card
50916,1228,Home & Garden,Blender,4,275.08,2024-07-30,North America,PayPal
50917,2510,Books,Mystery,2,37.97,2023-05-28,North America,Google Pay
50918,9884,Books,Poetry,1,23.78,2023-02-14,Europe,Debit Card
50919,5454,Beauty,Face Mask,2,46.42,2023-06-29,Africa,Debit Card
50920,1936,Beauty,Nail Polish,3,135.43,2024-01-18,North America,Apple Pay
50921,7451,Toys,Educational Game,3,145.81,2024-06-23,South America,Credit Card
50922,5181,Clothing,Shorts,4,271.78,2023-03-03,Asia,Apple Pay
50923,7440,Clothing,Jeans,1,81.34,2024-03-31,Africa,Debit Card
50924,1316,Toys,Puzzle,3,118.38,2024-08-29,South America,Apple Pay
50925,2368,Clothing,Sneakers,4,278.65,2024-02-15,Asia,Google Pay
50926,5339,Home & Garden,Curtains,5,94.52,2024-07-15,North America,PayPal
50927,1643,Books,Cookbook,2,37.79,2023-02-01,Africa,Debit Card
50928,2610,Books,Mystery,4,29.76,2023-05-28,Oceania,PayPal
50929,2743,Toys,Building Blocks,1,91.52,2024-07-26,Europe,Debit Card
50930,2103,Toys,Building Blocks,1,134.32,2023-08-22,North America,Credit Card
50931,9593,Books,Cookbook,5,28.39,2024-04-04,Oceania,Google Pay
50932,5370,Beauty,Eye Cream,2,35.24,2024-09-26,North America,Credit Card
50933,9202,Home & Garden,Vacuum Cleaner,1,159.82,2024-01-28,Asia,Google Pay
50934,2224,Home & Garden,Lamp,3,392.64,2024-02-04,Africa,Debit Card
50935,1550,Sports,Yoga Mat,1,330.49,2023-08-28,Africa,Credit Card
50936,9391,Beauty,Body Lotion,4,123.92,2024-03-02,Oceania,Debit Card
50937,1023,Toys,Educational Game,3,92.98,2024-09-02,Asia,Apple Pay
50938,7736,Food,Olive Oil,1,21.45,2024-07-25,Europe,Apple Pay
50939,5766,Toys,Educational Game,1,23.27,2023-12-22,Asia,Debit Card
50940,9043,Sports,Basketball,3,496.3,2023-05-23,Africa,Apple Pay
50941,7214,Clothing,Dress,2,81.95,2023-03-25,Africa,Debit Card
50942,3989,Electronics,Camera,1,775.99,2024-08-08,Africa,Google Pay
50943,5343,Sports,Dumbbell Set,2,307.87,2024-06-29,South America,Apple Pay
50944,4768,Beauty,Lipstick,3,31.37,2023-12-04,Oceania,Debit Card
50945,9467,Sports,Bicycle,4,305.34,2023-05-25,Asia,Debit Card
50946,1310,Sports,Yoga Mat,1,419.9,2023-01-13,Europe,Apple Pay
50947,7256,Food,Olive Oil,5,29.41,2023-08-16,Europe,Google Pay
50948,3580,Beauty,Moisturizer,5,166.06,2023-02-10,Africa,Apple Pay
50949,1691,Food,Dark Chocolate,5,45.41,2024-06-17,North America,Apple Pay
50950,5467,Books,Self-Help,4,38.52,2024-09-07,Africa,Debit Card
50951,5649,Sports,Dumbbell Set,1,496.85,2023-12-24,North America,Apple Pay
50952,5245,Books,Cookbook,5,44.16,2023-01-08,Asia,PayPal
50953,3351,Toys,Board Game,5,108.98,2024-06-21,Asia,Google Pay
50954,3555,Sports,Tennis Racket,1,163.79,2023-03-20,North America,Google Pay
50955,2363,Sports,Bicycle,2,212.92,2023-01-27,Asia,PayPal
50956,5404,Electronics,Laptop,4,594.97,2024-06-27,North America,Apple Pay
50957,6274,Food,Green Tea,5,40.32,2023-03-09,Asia,Google Pay
50958,8883,Electronics,Headphones,3,226.32,2024-06-25,South America,Apple Pay
50959,8529,Home & Garden,Blender,4,95.68,2024-02-13,Africa,Apple Pay
50960,3183,Sports,Gym Bag,2,296.33,2023-02-03,Europe,Apple Pay
50961,1005,Beauty,Shampoo,3,86.55,2024-08-20,Asia,Google Pay
50962,6950,Beauty,Perfume,2,126.14,2023-04-10,Oceania,Google Pay
50963,5134,Home & Garden,Lamp,1,33.51,2024-09-01,North America,Credit Card
50964,7541,Electronics,Wireless Mouse,3,405.08,2023-09-25,Europe,PayPal
50965,5883,Books,Self-Help,3,25.97,2024-05-12,Europe,Credit Card
50966,8573,Food,Coffee Beans,2,40.2,2023-10-14,Africa,Debit Card
50967,8480,Sports,Gym Bag,3,281.5,2023-10-15,Europe,PayPal
50968,8853,Electronics,Monitor,3,912.36,2024-06-04,Oceania,Debit Card
50969,3006,Toys,Building Blocks,4,147.89,2023-06-18,Asia,Apple Pay
50970,8451,Books,Novel,4,22.82,2023-11-12,Europe,Credit Card
50971,8628,Clothing,Jeans,2,188.79,2024-05-06,Asia,Debit Card
50972,3078,Toys,Puzzle,5,38.48,2023-12-05,Oceania,Google Pay
50973,2929,Toys,Educational Game,2,141.45,2023-09-13,Africa,PayPal
50974,4763,Sports,Swimming Goggles,1,481.73,2024-03-04,South America,Credit Card
50975,5873,Books,Poetry,1,30.34,2024-07-11,Europe,Apple Pay
50976,7563,Books,Self-Help,1,22.39,2024-01-26,South America,Apple Pay
50977,7426,Sports,Tennis Racket,4,415.49,2023-05-21,Europe,Debit Card
50978,3536,Beauty,Face Mask,1,175.54,2023-05-29,Oceania,Debit Card
50979,4534,Toys,Educational Game,1,44.87,2023-02-09,South America,PayPal
50980,5570,Beauty,Nail Polish,5,181.48,2023-12-16,Europe,Apple Pay
50981,1396,Sports,Swimming Goggles,3,234.67,2024-10-01,Africa,PayPal
50982,2615,Clothing,Jacket,1,296.98,2023-10-13,Europe,Credit Card
50983,3878,Electronics,Monitor,5,1124.66,2023-02-11,North America,PayPal
50984,8490,Food,Organic Honey,1,61.72,2024-06-12,North America,Debit Card
50985,8425,Home & Garden,Blender,1,309.09,2023-07-12,Oceania,Debit Card
50986,7186,Toys,Building Blocks,2,121.89,2023-04-30,Asia,Apple Pay
50987,6491,Food,Pasta,2,9.0,2023-10-12,North America,PayPal
50988,9480,Sports,Running Shoes,4,142.63,2023-12-05,Africa,Credit Card
50989,5550,Clothing,Jeans,2,209.75,2024-08-27,Africa,Debit Card
50990,8644,Home & Garden,Lamp,2,229.82,2024-04-16,Asia,Google Pay
50991,4249,Clothing,Dress,3,43.48,2024-08-05,Europe,Debit Card
50992,5724,Toys,Action Figure,2,65.18,2023-05-02,Africa,Debit Card
50993,2253,Electronics,Tablet,3,1536.81,2023-11-04,Asia,Google Pay
50994,4773,Beauty,Body Lotion,1,169.85,2024-07-30,Oceania,Google Pay
50995,1920,Home & Garden,Coffee Maker,1,322.07,2024-01-05,Asia,Credit Card
50996,5517,Food,Green Tea,4,25.64,2023-04-05,South America,Google Pay
50997,2111,Clothing,Jeans,1,158.43,2023-12-05,Europe,Apple Pay
50998,8782,Home & Garden,Lamp,5,358.14,2024-02-10,Europe,Google Pay
50999,7496,Home & Garden,Toaster,1,202.35,2023-10-11,Oceania,Apple Pay
51000,9176,Food,Dark Chocolate,4,49.84,2023-05-25,South America,Debit Card
51001,9563,Food,Green Tea,3,79.11,2023-02-15,Europe,Apple Pay
51002,1961,Toys,RC Car,4,32.29,2023-01-20,North America,Google Pay
51003,3764,Beauty,Eye Cream,3,96.59,2024-09-30,Asia,Debit Card
51004,4878,Clothing,Dress,3,47.42,2023-12-31,North America,Google Pay
51005,4592,Sports,Gym Bag,4,215.67,2024-07-21,North America,Apple Pay
51006,5745,Clothing,Shorts,1,83.21,2024-01-05,Europe,Credit Card
51007,2431,Books,Self-Help,3,16.73,2023-07-07,Oceania,PayPal
51008,6006,Food,Granola,2,49.25,2023-01-31,Africa,Credit Card
51009,7831,Electronics,Smartphone,1,1649.9,2023-03-05,South America,Debit Card
51010,8553,Electronics,Headphones,2,566.31,2024-08-05,South America,Google Pay
51011,7858,Sports,Tennis Racket,3,79.29,2023-10-30,North America,Credit Card
51012,2268,Home & Garden,Lamp,1,365.74,2023-09-26,South America,Credit Card
51013,4366,Books,History,5,17.89,2023-08-23,Europe,Credit Card
51014,1278,Sports,Swimming Goggles,2,176.4,2023-06-23,Europe,PayPal
51015,2345,Electronics,Tablet,4,1650.68,2024-05-29,Asia,Debit Card
51016,4448,Clothing,T-Shirt,4,34.43,2023-04-01,South America,Google Pay
51017,3568,Sports,Swimming Goggles,5,483.67,2024-06-10,Africa,Debit Card
51018,6257,Books,Novel,2,40.19,2024-09-03,Africa,Google Pay
51019,3172,Books,Mystery,4,49.7,2023-02-26,North America,Credit Card
51020,9131,Clothing,Sneakers,4,49.66,2023-05-02,Oceania,Credit Card
51021,9521,Home & Garden,Blender,2,214.3,2024-03-25,South America,Debit Card
51022,3400,Clothing,Sneakers,3,219.16,2023-02-01,Europe,PayPal
51023,5503,Books,Biography,1,42.22,2024-06-17,Europe,Google Pay
51024,5269,Electronics,Smartphone,5,1437.24,2023-09-14,North America,Credit Card
51025,2186,Food,Organic Honey,2,59.78,2023-02-06,Africa,PayPal
51026,4615,Sports,Bicycle,1,458.67,2024-02-28,Oceania,Credit Card
51027,9686,Clothing,Coat,1,96.75,2023-03-31,Europe,Debit Card
51028,9514,Home & Garden,Air Purifier,4,267.04,2024-08-13,Africa,Credit Card
51029,5442,Clothing,Dress,2,248.28,2024-09-03,Asia,Debit Card
51030,3253,Books,Mystery,2,47.48,2023-03-29,North America,Credit Card
51031,5159,Toys,Educational Game,1,99.82,2023-07-05,Africa,Google Pay
51032,2200,Sports,Gym Bag,4,453.65,2023-04-10,Asia,Google Pay
51033,9880,Books,Mystery,2,14.25,2024-09-03,Oceania,Google Pay
51034,1657,Sports,Yoga Mat,2,72.16,2024-03-12,Africa,Google Pay
51035,4165,Electronics,Wireless Mouse,2,654.21,2024-03-19,Asia,Apple Pay
51036,8059,Food,Pasta,2,47.98,2023-07-24,Europe,PayPal
51037,5305,Books,Poetry,4,16.35,2024-03-06,South America,Apple Pay
51038,8324,Food,Green Tea,2,26.24,2024-08-21,Oceania,Debit Card
51039,2421,Sports,Bicycle,5,261.44,2023-01-10,North America,PayPal
51040,9740,Electronics,Smartphone,5,1574.04,2024-01-14,Oceania,Google Pay
51041,3058,Home & Garden,Air Purifier,1,184.4,2023-12-25,South America,Credit Card
51042,3752,Books,Science Fiction,4,35.84,2023-08-19,Africa,Google Pay
51043,1519,Beauty,Face Mask,1,128.19,2023-12-26,South America,Credit Card
51044,7243,Toys,Action Figure,3,22.13,2023-01-09,Oceania,Credit Card
51045,5123,Clothing,Coat,2,174.98,2024-04-02,Europe,Debit Card
51046,4933,Toys,Educational Game,1,55.29,2023-12-27,Europe,Credit Card
51047,6284,Electronics,Tablet,5,1030.35,2024-02-28,Oceania,PayPal
51048,2130,Electronics,Headphones,4,1263.62,2023-05-28,Asia,Debit Card
51049,4585,Electronics,Laptop,4,521.07,2024-05-11,North America,Apple Pay
51050,9838,Books,History,5,31.18,2023-05-27,Oceania,Apple Pay
51051,1868,Books,Self-Help,5,48.34,2023-01-10,South America,PayPal
51052,9811,Toys,Educational Game,4,34.62,2024-02-27,Africa,Google Pay
51053,9388,Books,Cookbook,5,12.47,2023-03-08,South America,PayPal
51054,9092,Electronics,Smart Watch,5,124.86,2024-03-01,North America,Debit Card
51055,2429,Electronics,Laptop,3,630.98,2023-07-20,Oceania,PayPal
51056,8159,Toys,Building Blocks,3,45.58,2024-08-23,Asia,Google Pay
51057,3789,Electronics,Smart Watch,2,1724.0,2024-05-21,North America,Apple Pay
51058,2147,Beauty,Lipstick,3,68.02,2023-08-22,South America,Apple Pay
51059,8795,Sports,Swimming Goggles,5,98.28,2023-12-26,Europe,Credit Card
51060,1314,Clothing,Dress,2,294.14,2023-02-19,South America,Google Pay
51061,1042,Clothing,Dress,3,49.78,2024-05-09,Europe,Credit Card
51062,5413,Food,Olive Oil,5,36.28,2023-10-16,Africa,Credit Card
51063,8703,Clothing,Shorts,5,250.74,2023-03-23,Oceania,Google Pay
51064,1119,Home & Garden,Curtains,2,264.39,2023-02-06,Africa,Google Pay
51065,4036,Books,Science Fiction,5,28.05,2023-09-08,South America,PayPal
51066,5027,Sports,Yoga Mat,1,291.5,2023-04-12,Europe,Google Pay
51067,7051,Beauty,Face Mask,5,135.05,2024-06-21,Europe,Apple Pay
51068,2029,Beauty,Face Mask,1,188.62,2024-02-17,Europe,PayPal
51069,1989,Food,Pasta,3,70.25,2023-11-27,North America,Credit Card
51070,7916,Electronics,Smartphone,5,671.92,2023-08-05,North America,Google Pay
51071,5793,Home & Garden,Lamp,3,392.56,2023-07-12,North America,Apple Pay
51072,5157,Sports,Yoga Mat,1,46.78,2024-06-27,Asia,Apple Pay
51073,4598,Clothing,Jacket,4,204.94,2024-03-04,Europe,PayPal
51074,9688,Food,Coffee Beans,1,62.67,2023-08-23,North America,Google Pay
51075,6813,Electronics,Tablet,4,509.3,2023-11-27,North America,Apple Pay
51076,2023,Toys,Puzzle,4,67.92,2024-07-08,Europe,Credit Card
51077,3624,Electronics,Camera,5,489.91,2023-12-31,Africa,Debit Card
51078,5590,Books,Science Fiction,5,32.33,2023-10-20,North America,Apple Pay
51079,1549,Food,Green Tea,5,33.64,2023-04-24,Europe,Debit Card
51080,1844,Sports,Gym Bag,3,176.51,2023-06-13,South America,Debit Card
51081,9722,Food,Pasta,1,23.5,2024-07-16,Asia,Debit Card
51082,9758,Food,Dark Chocolate,5,73.17,2023-08-18,South America,Debit Card
51083,4099,Home & Garden,Rug,2,90.91,2023-08-04,Africa,Apple Pay
51084,5593,Clothing,Sneakers,4,235.98,2023-12-29,North America,Debit Card
51085,2848,Electronics,Monitor,5,1150.36,2023-05-13,South America,Google Pay
51086,2939,Electronics,Smartphone,5,1279.32,2024-09-27,North America,Apple Pay
51087,4670,Home & Garden,Coffee Maker,3,253.99,2023-09-10,Asia,Google Pay
51088,9898,Books,Science Fiction,5,44.49,2023-04-14,Asia,Credit Card
51089,2160,Beauty,Moisturizer,5,79.46,2023-08-18,Oceania,Apple Pay
51090,6454,Clothing,Coat,2,299.9,2023-01-25,South America,Apple Pay
51091,2438,Home & Garden,Lamp,2,195.01,2024-02-13,North America,PayPal
51092,3879,Books,History,1,11.8,2024-06-29,Africa,Credit Card
51093,1482,Home & Garden,Blender,3,313.89,2024-09-05,North America,Credit Card
51094,8191,Books,Self-Help,3,49.06,2023-04-03,South America,Credit Card
51095,4801,Clothing,Shorts,3,268.72,2024-08-30,South America,Google Pay
51096,4535,Home & Garden,Toaster,2,141.34,2024-10-01,Asia,PayPal
51097,6432,Books,Self-Help,5,49.75,2023-11-07,South America,Google Pay
51098,7637,Sports,Bicycle,1,177.0,2023-10-25,Africa,PayPal
51099,4590,Beauty,Face Mask,4,156.28,2023-09-20,Asia,Apple Pay
51100,1476,Food,Coffee Beans,2,28.05,2023-03-30,Europe,Credit Card
51101,9413,Food,Spice Set,4,66.81,2024-02-20,North America,Apple Pay
51102,6104,Sports,Bicycle,2,169.79,2023-08-29,Oceania,Google Pay
51103,7585,Toys,Plush Toy,3,35.43,2023-11-24,Oceania,Credit Card
51104,1057,Sports,Running Shoes,1,409.54,2024-06-15,North America,PayPal
51105,1934,Sports,Running Shoes,2,120.03,2024-07-01,Oceania,Apple Pay
51106,3437,Food,Spice Set,4,45.84,2023-08-10,South America,Apple Pay
51107,4211,Home & Garden,Blender,4,355.9,2023-09-17,Africa,PayPal
51108,8220,Sports,Dumbbell Set,2,30.93,2023-11-30,Africa,Credit Card
51109,4735,Beauty,Face Mask,3,55.9,2023-12-08,Europe,Credit Card
51110,4754,Food,Green Tea,4,67.86,2024-09-22,Africa,PayPal
51111,4384,Clothing,T-Shirt,4,102.56,2024-02-27,South America,Apple Pay
51112,8810,Food,Spice Set,4,8.14,2023-12-26,Asia,Debit Card
51113,3629,Clothing,Jeans,1,96.04,2023-02-27,Europe,Google Pay
51114,8421,Clothing,T-Shirt,3,255.72,2024-09-13,North America,Credit Card
51115,7213,Toys,Building Blocks,4,120.25,2024-03-20,Oceania,Debit Card
51116,7026,Beauty,Moisturizer,5,145.53,2024-04-12,Oceania,Google Pay
51117,4215,Home & Garden,Coffee Maker,1,257.11,2023-12-14,Oceania,PayPal
51118,3800,Beauty,Lipstick,2,175.57,2024-02-07,Asia,PayPal
51119,8076,Toys,Board Game,4,107.45,2023-01-02,North America,Google Pay
51120,6491,Clothing,T-Shirt,5,159.86,2024-08-24,Europe,Apple Pay
51121,7899,Food,Granola,3,74.92,2023-10-29,Oceania,Google Pay
51122,7482,Clothing,Sneakers,1,276.11,2024-05-17,Europe,PayPal
51123,9251,Food,Granola,3,37.09,2023-05-22,Asia,Google Pay
51124,3581,Clothing,Shorts,4,158.78,2023-01-03,Europe,Credit Card
51125,1111,Food,Spice Set,2,65.52,2024-07-08,Europe,Debit Card
51126,2467,Home & Garden,Lamp,4,384.66,2023-08-08,North America,Apple Pay
51127,4981,Sports,Gym Bag,4,115.85,2023-09-12,South America,Apple Pay
51128,3446,Sports,Swimming Goggles,5,147.29,2023-11-23,Africa,PayPal
51129,8529,Food,Pasta,1,20.43,2023-07-30,Africa,Google Pay
51130,6882,Sports,Tennis Racket,3,343.91,2023-09-24,Europe,Apple Pay
